Date,Time,Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3
10/12/2008,11:26:00,?,?,?,?,?,?,
10/12/2008,11:27:00,?,?,?,?,?,?,
10/12/2008,11:28:00,?,?,?,?,?,?,
10/12/2008,11:29:00,?,?,?,?,?,?,
10/12/2008,11:30:00,?,?,?,?,?,?,
10/12/2008,11:31:00,?,?,?,?,?,?,
10/12/2008,11:32:00,?,?,?,?,?,?,
10/12/2008,11:33:00,?,?,?,?,?,?,
10/12/2008,11:34:00,?,?,?,?,?,?,
10/12/2008,11:35:00,?,?,?,?,?,?,
10/12/2008,11:36:00,?,?,?,?,?,?,
10/12/2008,11:37:00,?,?,?,?,?,?,
10/12/2008,11:38:00,?,?,?,?,?,?,
10/12/2008,11:39:00,?,?,?,?,?,?,
10/12/2008,11:40:00,?,?,?,?,?,?,
10/12/2008,11:41:00,?,?,?,?,?,?,
10/12/2008,11:42:00,?,?,?,?,?,?,
10/12/2008,11:43:00,?,?,?,?,?,?,
10/12/2008,11:44:00,?,?,?,?,?,?,
10/12/2008,11:45:00,?,?,?,?,?,?,
10/12/2008,11:46:00,?,?,?,?,?,?,
10/12/2008,11:47:00,?,?,?,?,?,?,
10/12/2008,11:48:00,?,?,?,?,?,?,
10/12/2008,11:49:00,?,?,?,?,?,?,
10/12/2008,11:50:00,?,?,?,?,?,?,
10/12/2008,11:51:00,?,?,?,?,?,?,
10/12/2008,11:52:00,?,?,?,?,?,?,
10/12/2008,11:53:00,?,?,?,?,?,?,
10/12/2008,11:54:00,?,?,?,?,?,?,
10/12/2008,11:55:00,?,?,?,?,?,?,
10/12/2008,11:56:00,?,?,?,?,?,?,
10/12/2008,11:57:00,?,?,?,?,?,?,
10/12/2008,11:58:00,2.074,0.354,240.24,8.6,0,0,21
10/12/2008,11:59:00,2.084,0.332,239.51,8.8,0,0,19
10/12/2008,12:00:00,2.06,0.32,239.03,8.6,0,0,18
10/12/2008,12:01:00,2.05,0.316,239.2,8.6,0,0,17
10/12/2008,12:02:00,2.04,0.322,239.79,8.6,0,0,18
10/12/2008,12:03:00,1.994,0.332,240.03,8.4,0,0,18
10/12/2008,12:04:00,2.106,0.446,239.82,9,0,0,18
10/12/2008,12:05:00,2.162,0.494,240.24,9.2,0,0,18
10/12/2008,12:06:00,2.156,0.49,240.19,9.2,0,0,18
10/12/2008,12:07:00,2.136,0.484,239.57,9,0,0,17
10/12/2008,12:08:00,2.09,0.48,239.42,8.8,0,0,18
10/12/2008,12:09:00,1.994,0.306,239.78,8.4,0,0,18
10/12/2008,12:10:00,1.99,0.296,239.97,8.4,0,0,18
10/12/2008,12:11:00,1.984,0.294,239.71,8.2,0,0,17
10/12/2008,12:12:00,1.986,0.294,239.86,8.2,0,0,18
10/12/2008,12:13:00,2.004,0.242,241.03,8.4,0,0,18
10/12/2008,12:14:00,1.778,0.108,241.33,7.4,0,0,18
10/12/2008,12:15:00,1.68,0.054,241.31,6.8,0,0,18
10/12/2008,12:16:00,1.688,0.056,242.01,6.8,0,0,18
10/12/2008,12:17:00,1.69,0.058,242.24,6.8,0,0,18
10/12/2008,12:18:00,1.686,0.058,241.96,6.8,0,0,18
10/12/2008,12:19:00,1.682,0.056,241.68,6.8,0,0,18
10/12/2008,12:20:00,1.688,0.058,242.33,6.8,0,0,18
10/12/2008,12:21:00,1.704,0.062,243.6,7,0,0,18
10/12/2008,12:22:00,1.7,0.06,243.32,7,0,0,18
10/12/2008,12:23:00,1.704,0.062,243.6,7,0,0,19
10/12/2008,12:24:00,1.708,0.062,244.06,7,0,0,18
10/12/2008,12:25:00,1.708,0.062,243.95,7,0,0,18
10/12/2008,12:26:00,1.7,0.06,242.81,7,0,0,18
10/12/2008,12:27:00,1.678,0,242.06,6.8,0,0,18
10/12/2008,12:28:00,2.374,0.086,241.12,10.2,0,0,18
10/12/2008,12:29:00,2.232,0.046,242.22,9.6,0,0,18
10/12/2008,12:30:00,2.116,0.05,242.38,9,0,0,18
10/12/2008,12:31:00,1.648,0,242.98,6.8,0,0,19
10/12/2008,12:32:00,1.63,0,243.49,6.6,0,0,18
10/12/2008,12:33:00,1.6,0.074,242.91,6.6,0,0,18
10/12/2008,12:34:00,1.344,0.068,243.11,5.4,0,0,18
10/12/2008,12:35:00,1.312,0.066,243.37,5.4,0,0,18
10/12/2008,12:36:00,1.31,0.066,243.2,5.4,0,0,18
10/12/2008,12:37:00,1.382,0,243.57,5.6,0,0,19
10/12/2008,12:38:00,1.396,0.058,243.39,5.6,0,1,18
10/12/2008,12:39:00,1.398,0.058,243.72,5.6,0,1,18
10/12/2008,12:40:00,1.396,0.058,243.5,5.6,0,2,18
10/12/2008,12:41:00,1.39,0.056,242.99,5.6,0,1,19
10/12/2008,12:42:00,1.396,0.056,243.44,5.6,0,2,18
10/12/2008,12:43:00,1.402,0.058,243.93,5.6,0,1,18
10/12/2008,12:44:00,1.41,0.062,243.14,5.8,0,2,18
10/12/2008,12:45:00,1.466,0.16,242.73,6,0,1,18
10/12/2008,12:46:00,1.468,0.162,242.93,6,0,1,18
10/12/2008,12:47:00,1.542,0.13,242.71,6.4,0,2,19
10/12/2008,12:48:00,1.558,0.118,242.04,6.4,0,1,17
10/12/2008,12:49:00,1.608,0.102,242.19,6.6,0,2,19
10/12/2008,12:50:00,1.648,0.118,242.93,6.8,0,1,18
10/12/2008,12:51:00,1.642,0.118,242.53,6.8,0,1,18
10/12/2008,12:52:00,1.632,0.12,242.72,6.6,0,2,18
10/12/2008,12:53:00,1.636,0.12,243.38,6.6,0,1,18
10/12/2008,12:54:00,1.634,0.122,243.22,6.6,0,1,18
10/12/2008,12:55:00,1.69,0.172,243.8,7,0,2,18
10/12/2008,12:56:00,1.742,0.26,243.4,7.2,0,1,19
10/12/2008,12:57:00,1.734,0.258,243.01,7.2,0,1,18
10/12/2008,12:58:00,1.728,0.256,242.81,7.2,0,2,18
10/12/2008,12:59:00,1.688,0.194,243.12,7,0,1,18
10/12/2008,13:00:00,1.656,0.152,242.87,6.8,0,1,18
10/12/2008,13:01:00,1.656,0.148,243.37,6.8,0,1,18
10/12/2008,13:02:00,1.588,0,243.66,6.4,0,0,19
10/12/2008,13:03:00,1.588,0,243.76,6.4,0,0,18
10/12/2008,13:04:00,1.58,0,243.12,6.4,0,0,18
10/12/2008,13:05:00,1.578,0,243.08,6.4,0,0,18
10/12/2008,13:06:00,1.584,0,243.95,6.4,0,0,18
10/12/2008,13:07:00,1.574,0,243.03,6.4,0,0,18
10/12/2008,13:08:00,1.574,0,243.08,6.4,0,0,19
10/12/2008,13:09:00,1.578,0,243.59,6.4,0,0,18
10/12/2008,13:10:00,1.582,0,244.17,6.4,0,0,18
10/12/2008,13:11:00,1.588,0,244.89,6.4,0,0,19
10/12/2008,13:12:00,1.59,0,244.9,6.4,0,0,18
10/12/2008,13:13:00,1.588,0,244.66,6.4,0,0,18
10/12/2008,13:14:00,1.58,0,244.14,6.4,0,0,19
10/12/2008,13:15:00,1.582,0,244.26,6.4,0,0,18
10/12/2008,13:16:00,1.588,0,244.75,6.4,0,0,18
10/12/2008,13:17:00,1.524,0.06,244.54,6.2,0,0,19
10/12/2008,13:18:00,1.496,0.104,245.01,6,0,0,18
10/12/2008,13:19:00,1.494,0.104,244.53,6,0,0,18
10/12/2008,13:20:00,1.492,0.104,244.52,6,0,0,19
10/12/2008,13:21:00,1.488,0.104,244.08,6,0,0,18
10/12/2008,13:22:00,1.49,0.104,244.42,6,0,0,18
10/12/2008,13:23:00,1.488,0.104,244.19,6,0,0,19
10/12/2008,13:24:00,1.476,0.104,242.99,6,0,0,18
10/12/2008,13:25:00,1.478,0.104,242.96,6,0,0,18
10/12/2008,13:26:00,1.47,0.106,242.48,6,0,0,18
10/12/2008,13:27:00,1.472,0.104,242.64,6,0,0,18
10/12/2008,13:28:00,1.474,0.104,242.95,6,0,0,18
10/12/2008,13:29:00,1.472,0.104,242.75,6,0,0,18
10/12/2008,13:30:00,1.47,0.106,242.55,6,0,0,18
10/12/2008,13:31:00,1.474,0.104,242.78,6,0,0,18
10/12/2008,13:32:00,1.47,0.106,242.48,6,0,0,18
10/12/2008,13:33:00,1.544,0,242.72,6.4,0,0,18
10/12/2008,13:34:00,1.554,0,243.22,6.4,0,0,19
10/12/2008,13:35:00,1.562,0,244.07,6.4,0,0,18
10/12/2008,13:36:00,1.554,0,243.57,6.4,0,0,18
10/12/2008,13:37:00,1.56,0,243.77,6.4,0,0,18
10/12/2008,13:38:00,1.554,0,243.49,6.4,0,0,19
10/12/2008,13:39:00,1.552,0,243.62,6.4,0,0,18
10/12/2008,13:40:00,1.556,0,243.82,6.4,0,0,18
10/12/2008,13:41:00,1.55,0,243.32,6.4,0,0,18
10/12/2008,13:42:00,1.54,0,242.59,6.2,0,0,18
10/12/2008,13:43:00,1.546,0,243,6.2,0,0,18
10/12/2008,13:44:00,1.538,0,242.39,6.2,0,0,18
10/12/2008,13:45:00,1.546,0,243.17,6.2,0,0,19
10/12/2008,13:46:00,1.502,0.066,243.19,6.2,0,0,18
10/12/2008,13:47:00,1.528,0.048,242.89,6.2,0,0,18
10/12/2008,13:48:00,1.568,0,241.92,6.4,0,0,18
10/12/2008,13:49:00,1.568,0,241.93,6.4,0,0,18
10/12/2008,13:50:00,1.578,0,242.88,6.4,0,0,18
10/12/2008,13:51:00,1.578,0,242.91,6.4,0,0,18
10/12/2008,13:52:00,1.578,0,243.12,6.4,0,0,18
10/12/2008,13:53:00,1.576,0,243.17,6.4,0,0,18
10/12/2008,13:54:00,1.58,0,243.61,6.4,0,0,18
10/12/2008,13:55:00,1.58,0,243.67,6.4,0,0,19
10/12/2008,13:56:00,1.594,0,244.64,6.4,0,0,18
10/12/2008,13:57:00,1.6,0,244.86,6.4,0,0,18
10/12/2008,13:58:00,1.602,0,244.94,6.4,0,0,19
10/12/2008,13:59:00,1.602,0,245.21,6.4,0,0,18
10/12/2008,14:00:00,1.604,0,245.23,6.4,0,0,19
10/12/2008,14:01:00,1.608,0,245.86,6.4,0,0,18
10/12/2008,14:02:00,1.61,0,246.09,6.4,0,0,19
10/12/2008,14:03:00,1.602,0,245.86,6.4,0,0,18
10/12/2008,14:04:00,1.598,0,245.72,6.4,0,0,19
10/12/2008,14:05:00,1.59,0,245.07,6.4,0,0,18
10/12/2008,14:06:00,1.588,0,244.74,6.4,0,0,19
10/12/2008,14:07:00,1.552,0,244.76,6.2,0,0,18
10/12/2008,14:08:00,1.488,0.102,244.36,6,0,0,18
10/12/2008,14:09:00,1.494,0.102,244.88,6,0,0,19
10/12/2008,14:10:00,1.49,0.102,244.56,6,0,0,18
10/12/2008,14:11:00,1.486,0.102,243.89,6,0,0,18
10/12/2008,14:12:00,1.498,0.102,244.44,6,0,0,19
10/12/2008,14:13:00,1.494,0.102,244.13,6,0,0,18
10/12/2008,14:14:00,1.488,0.104,243.67,6,0,0,18
10/12/2008,14:15:00,1.482,0.102,243.13,6,0,0,18
10/12/2008,14:16:00,1.478,0.104,242.81,6,0,0,18
10/12/2008,14:17:00,1.482,0.104,242.99,6,0,0,18
10/12/2008,14:18:00,1.484,0.104,243.28,6,0,0,19
10/12/2008,14:19:00,1.488,0.102,243.58,6,0,0,18
10/12/2008,14:20:00,1.506,0.09,243.1,6.2,0,0,18
10/12/2008,14:21:00,1.552,0,242.52,6.4,0,0,18
10/12/2008,14:22:00,1.548,0,242.22,6.4,0,0,18
10/12/2008,14:23:00,1.552,0,242.65,6.4,0,0,18
10/12/2008,14:24:00,1.562,0,244.28,6.4,0,0,18
10/12/2008,14:25:00,1.566,0,244.59,6.4,0,0,19
10/12/2008,14:26:00,1.546,0,242.8,6.4,0,0,18
10/12/2008,14:27:00,1.56,0,243.79,6.4,0,0,18
10/12/2008,14:28:00,1.568,0,244.73,6.4,0,0,18
10/12/2008,14:29:00,1.554,0,243.68,6.4,0,0,19
10/12/2008,14:30:00,1.558,0,243.97,6.4,0,0,18
10/12/2008,14:31:00,1.55,0,243.19,6.4,0,0,18
10/12/2008,14:32:00,1.554,0,243.35,6.4,0,0,18
10/12/2008,14:33:00,1.528,0.054,244.79,6.2,0,0,19
10/12/2008,14:34:00,1.502,0.1,244.99,6,0,0,18
10/12/2008,14:35:00,1.506,0.1,245.47,6,0,0,18
10/12/2008,14:36:00,1.4,0.064,244.81,5.6,0,0,19
10/12/2008,14:37:00,1.358,0.062,244.52,5.4,0,0,18
10/12/2008,14:38:00,1.344,0.07,244.85,5.4,0,0,19
10/12/2008,14:39:00,1.334,0.07,244.54,5.4,0,0,18
10/12/2008,14:40:00,1.406,0,243.47,5.8,0,0,18
10/12/2008,14:41:00,1.446,0.074,245.52,5.8,0,0,18
10/12/2008,14:42:00,1.446,0.078,245.87,5.8,0,0,19
10/12/2008,14:43:00,1.51,0.078,246.23,6,0,0,19
10/12/2008,14:44:00,1.746,0.07,244.88,7,0,0,18
10/12/2008,14:45:00,1.834,0.066,244.94,7.4,0,0,18
10/12/2008,14:46:00,1.848,0.066,244.75,7.4,0,0,19
10/12/2008,14:47:00,1.848,0.066,244.8,7.4,0,0,18
10/12/2008,14:48:00,1.982,0.058,245.55,8,0,0,19
10/12/2008,14:49:00,2.03,0.048,245.92,8.2,0,1,18
10/12/2008,14:50:00,1.684,0.056,245.42,6.8,0,1,19
10/12/2008,14:51:00,1.6,0.058,245.43,6.4,0,1,18
10/12/2008,14:52:00,3.57,0,242.9,15,0,33,18
10/12/2008,14:53:00,3.776,0,242.51,15.4,0,40,18
10/12/2008,14:54:00,3.794,0,242.97,15.6,0,39,18
10/12/2008,14:55:00,4.008,0,242.19,16.4,0,40,18
10/12/2008,14:56:00,4.276,0.068,241.76,17.8,0,42,18
10/12/2008,14:57:00,6.07,0.06,239.45,25.2,0,75,18
10/12/2008,14:58:00,6.044,0.08,239.58,25.2,0,76,17
10/12/2008,14:59:00,6.016,0.06,239.4,25,0,75,18
10/12/2008,15:00:00,5.954,0,239.49,24.8,0,75,18
10/12/2008,15:01:00,5.96,0.07,240.22,24.8,0,76,17
10/12/2008,15:02:00,5.954,0.05,239.99,24.8,0,76,18
10/12/2008,15:03:00,5.962,0.068,240.52,24.8,0,75,18
10/12/2008,15:04:00,5.98,0.048,240.83,24.8,0,76,18
10/12/2008,15:05:00,4.452,0.05,242.41,18.8,0,52,18
10/12/2008,15:06:00,3.778,0,242.85,15.4,0,39,18
10/12/2008,15:07:00,3.746,0,242.58,15.4,0,39,18
10/12/2008,15:08:00,3.726,0,242.12,15.4,0,38,18
10/12/2008,15:09:00,3.804,0.112,243.33,15.6,0,39,18
10/12/2008,15:10:00,3.82,0.092,242.86,15.6,0,38,18
10/12/2008,15:11:00,3.838,0.072,243.06,15.8,0,39,18
10/12/2008,15:12:00,3.88,0.09,243.15,15.8,0,40,18
10/12/2008,15:13:00,3.4,0.116,244.18,14,0,32,18
10/12/2008,15:14:00,3.004,0.258,243.52,12.6,0,24,19
10/12/2008,15:15:00,3.848,0.226,241.63,15.8,0,40,18
10/12/2008,15:16:00,3.326,0.238,242.91,14,0,31,18
10/12/2008,15:17:00,2.986,0.206,244,12.4,0,24,18
10/12/2008,15:18:00,3.782,0.21,243.35,15.6,0,40,18
10/12/2008,15:19:00,3.13,0.198,244.04,13,0,27,18
10/12/2008,15:20:00,2.938,0.218,244.35,12.4,0,24,19
10/12/2008,15:21:00,3.602,0.192,243.33,15,0,35,18
10/12/2008,15:22:00,2.506,0.152,244.2,10.2,0,19,18
10/12/2008,15:23:00,3.734,0.156,243.72,15.6,0,36,18
10/12/2008,15:24:00,2.994,0.19,245.35,12.4,0,28,19
10/12/2008,15:25:00,3.448,0.152,244.45,14.6,0,32,18
10/12/2008,15:26:00,2.932,0.192,245.21,12,0,26,18
10/12/2008,15:27:00,3.368,0.144,244.94,14.2,0,31,19
10/12/2008,15:28:00,2.628,0.134,245.89,10.8,0,21,18
10/12/2008,15:29:00,2.482,0.114,245.96,10,0,4,19
10/12/2008,15:30:00,2.512,0.142,245.39,10.2,0,6,18
10/12/2008,15:31:00,2.46,0.11,244.92,10,0,4,19
10/12/2008,15:32:00,2.486,0.136,244,10.2,0,6,18
10/12/2008,15:33:00,2.438,0.106,243.45,10,0,4,18
10/12/2008,15:34:00,2.588,0.27,243.04,10.6,0,6,18
10/12/2008,15:35:00,2.532,0.24,243.2,10.4,0,4,18
10/12/2008,15:36:00,2.562,0.268,243.56,10.4,0,5,19
10/12/2008,15:37:00,2.34,0.194,243.38,9.6,0,2,18
10/12/2008,15:38:00,2.356,0.2,243.31,9.6,0,1,18
10/12/2008,15:39:00,2.346,0.198,244,9.6,0,1,18
10/12/2008,15:40:00,2.362,0.2,243.81,9.6,0,2,18
10/12/2008,15:41:00,2.352,0.2,244.59,9.6,0,1,19
10/12/2008,15:42:00,2.36,0.202,243.98,9.6,0,2,18
10/12/2008,15:43:00,2.356,0.202,244.97,9.6,0,1,18
10/12/2008,15:44:00,2.358,0.202,244.02,9.6,0,2,19
10/12/2008,15:45:00,2.334,0.154,245.05,9.4,0,1,18
10/12/2008,15:46:00,2.31,0.082,245.25,9.4,0,0,19
10/12/2008,15:47:00,2.278,0.074,244.85,9.2,0,0,18
10/12/2008,15:48:00,2.3,0.08,245.02,9.4,0,0,18
10/12/2008,15:49:00,2.29,0.078,245.69,9.2,0,0,19
10/12/2008,15:50:00,2.318,0.084,246.11,9.4,0,1,18
10/12/2008,15:51:00,2.296,0.078,245.99,9.2,0,0,19
10/12/2008,15:52:00,2.328,0.086,246.85,9.4,0,0,19
10/12/2008,15:53:00,2.286,0,247.29,9.2,0,0,18
10/12/2008,15:54:00,2.234,0.056,246.79,9,0,0,19
10/12/2008,15:55:00,2.208,0.062,246.32,8.8,0,0,19
10/12/2008,15:56:00,2.212,0.058,245.39,9,0,1,18
10/12/2008,15:57:00,2.24,0,244.74,9,0,0,18
10/12/2008,15:58:00,2.28,0.046,244.97,9.2,0,0,19
10/12/2008,15:59:00,2.26,0,244.97,9.2,0,0,18
10/12/2008,16:00:00,2.29,0.048,245.16,9.2,0,0,19
10/12/2008,16:01:00,2.302,0,245.65,9.2,0,0,18
10/12/2008,16:02:00,2.452,0,245.63,10,0,1,19
10/12/2008,16:03:00,2.46,0,245.74,10,0,0,18
10/12/2008,16:04:00,2.454,0,245.4,10,0,0,19
10/12/2008,16:05:00,2.458,0,245.27,10,0,0,18
10/12/2008,16:06:00,2.438,0,245.21,9.8,0,0,18
10/12/2008,16:07:00,2.466,0,245.73,10,0,1,19
10/12/2008,16:08:00,2.462,0,246.85,10,0,0,19
10/12/2008,16:09:00,2.478,0,247.1,10,0,0,18
10/12/2008,16:10:00,2.4,0.098,247.63,9.6,0,0,19
10/12/2008,16:11:00,2.392,0.096,246,9.6,0,0,19
10/12/2008,16:12:00,2.362,0.1,245.51,9.6,0,0,18
10/12/2008,16:13:00,2.372,0.096,244.76,9.6,0,1,19
10/12/2008,16:14:00,2.344,0.102,244.32,9.6,0,0,18
10/12/2008,16:15:00,2.372,0.096,244.46,9.6,0,0,18
10/12/2008,16:16:00,2.344,0.102,243.77,9.6,0,0,18
10/12/2008,16:17:00,2.366,0.096,244.03,9.6,0,0,19
10/12/2008,16:18:00,2.354,0.102,244.53,9.6,0,0,18
10/12/2008,16:19:00,2.364,0.096,243.99,9.6,0,1,18
10/12/2008,16:20:00,2.342,0.102,243.8,9.6,0,0,18
10/12/2008,16:21:00,2.358,0.096,243.73,9.6,0,0,19
10/12/2008,16:22:00,2.118,0.098,244.73,8.8,0,0,15
10/12/2008,16:23:00,1.27,0.082,245.36,5.2,0,0,0
10/12/2008,16:24:00,1.248,0.088,244.7,5,0,0,0
10/12/2008,16:25:00,1.268,0.082,245.16,5.2,0,1,0
10/12/2008,16:26:00,1.252,0.088,245.47,5,0,0,0
10/12/2008,16:27:00,1.274,0.082,245.65,5.2,0,0,0
10/12/2008,16:28:00,1.324,0,246.45,5.4,0,0,0
10/12/2008,16:29:00,1.408,0.064,248.01,5.6,0,0,0
10/12/2008,16:30:00,1.388,0.06,247.83,5.6,0,0,0
10/12/2008,16:31:00,1.408,0.066,247.68,5.6,0,1,0
10/12/2008,16:32:00,1.39,0.062,248.26,5.6,0,0,0
10/12/2008,16:33:00,1.404,0.068,248.02,5.6,0,0,0
10/12/2008,16:34:00,1.392,0.062,247.47,5.6,0,0,0
10/12/2008,16:35:00,1.384,0.06,247.22,5.6,0,0,0
10/12/2008,16:36:00,1.502,0.114,246.84,6,0,2,0
10/12/2008,16:37:00,1.578,0.12,245.77,6.4,0,4,0
10/12/2008,16:38:00,1.58,0.136,245.34,6.4,0,4,0
10/12/2008,16:39:00,1.57,0.12,245.86,6.4,0,3,0
10/12/2008,16:40:00,1.57,0.136,245.55,6.4,0,4,0
10/12/2008,16:41:00,1.558,0.114,245.17,6.4,0,4,0
10/12/2008,16:42:00,1.566,0.13,244.85,6.4,0,3,0
10/12/2008,16:43:00,1.56,0.114,245.14,6.4,0,4,0
10/12/2008,16:44:00,1.448,0.082,245.11,5.8,0,2,0
10/12/2008,16:45:00,1.354,0.052,245.4,5.4,0,0,0
10/12/2008,16:46:00,1.43,0.114,245.75,5.8,0,0,0
10/12/2008,16:47:00,1.428,0.156,246.05,5.8,0,0,0
10/12/2008,16:48:00,1.358,0,246.15,5.4,0,0,0
10/12/2008,16:49:00,1.342,0,246.67,5.4,0,0,0
10/12/2008,16:50:00,1.358,0,246.44,5.4,0,1,0
10/12/2008,16:51:00,1.338,0,246.12,5.4,0,0,0
10/12/2008,16:52:00,1.354,0,246.16,5.4,0,0,0
10/12/2008,16:53:00,1.33,0,245.57,5.4,0,0,0
10/12/2008,16:54:00,1.344,0,245.35,5.4,0,0,0
10/12/2008,16:55:00,1.32,0,245.21,5.4,0,0,0
10/12/2008,16:56:00,1.318,0,242.94,5.4,0,1,0
10/12/2008,16:57:00,1.31,0,243.42,5.4,0,0,0
10/12/2008,16:58:00,1.312,0,243.13,5.4,0,0,0
10/12/2008,16:59:00,1.256,0.07,241.97,5.2,0,0,0
10/12/2008,17:00:00,1.226,0.094,241.13,5,0,0,0
10/12/2008,17:01:00,1.246,0.088,241.04,5.2,0,1,0
10/12/2008,17:02:00,1.408,0.104,239.78,5.8,0,0,0
10/12/2008,17:03:00,1.45,0.11,241.32,6,0,0,0
10/12/2008,17:04:00,1.44,0.096,241.91,6,0,0,0
10/12/2008,17:05:00,1.432,0.128,242.33,5.8,0,0,0
10/12/2008,17:06:00,1.478,0.112,241.22,6,0,0,0
10/12/2008,17:07:00,1.476,0.112,240.97,6,0,0,0
10/12/2008,17:08:00,1.614,0.116,240.88,6.6,0,0,0
10/12/2008,17:09:00,2.944,0.156,239.54,13,0,19,0
10/12/2008,17:10:00,4.002,0.144,237.57,16.8,0,36,0
10/12/2008,17:11:00,3.234,0.152,238.07,14.2,0,28,0
10/12/2008,17:12:00,3.726,0.144,238.34,15.6,0,36,0
10/12/2008,17:13:00,3.072,0,239.99,13.4,0,28,0
10/12/2008,17:14:00,3.872,0.194,239.89,16,0,37,0
10/12/2008,17:15:00,3.756,0.34,239.77,15.6,0,37,0
10/12/2008,17:16:00,3.68,0.098,240.14,15.2,0,37,0
10/12/2008,17:17:00,3.6,0,239.7,15,0,37,0
10/12/2008,17:18:00,3.61,0,239.29,15,0,37,0
10/12/2008,17:19:00,3.514,0,240.25,14.6,0,37,0
10/12/2008,17:20:00,3.568,0,239.69,14.8,0,37,0
10/12/2008,17:21:00,3.462,0,239.67,14.4,0,37,0
10/12/2008,17:22:00,3.498,0,240.16,14.4,0,37,0
10/12/2008,17:23:00,3.574,0.072,241.61,14.8,0,37,0
10/12/2008,17:24:00,3.656,0.14,241.04,15.2,0,37,0
10/12/2008,17:25:00,3.98,0.158,240.62,16.4,0,37,0
10/12/2008,17:26:00,4.076,0.154,240.86,16.8,0,38,0
10/12/2008,17:27:00,4.082,0.158,241,16.8,0,37,0
10/12/2008,17:28:00,4.078,0.154,240.94,16.8,0,37,0
10/12/2008,17:29:00,4.066,0.154,240.49,16.8,0,37,0
10/12/2008,17:30:00,4.128,0.19,241.14,17,0,38,0
10/12/2008,17:31:00,4.176,0.276,240.64,17.4,0,39,0
10/12/2008,17:32:00,4.45,0.272,241.02,18.4,0,38,0
10/12/2008,17:33:00,4.258,0.402,241.34,18,0,25,0
10/12/2008,17:34:00,4.522,0.276,241.64,18.8,0,29,0
10/12/2008,17:35:00,5.05,0.322,240.66,21,0,39,0
10/12/2008,17:36:00,5.102,0.374,240.22,21.2,0,38,0
10/12/2008,17:37:00,4.5,0.38,240.66,18.8,0,30,0
10/12/2008,17:38:00,4.314,0.386,240.9,18,0,24,0
10/12/2008,17:39:00,5.04,0.364,239.57,21,0,39,0
10/12/2008,17:40:00,4.754,0.372,240.35,19.8,0,35,0
10/12/2008,17:41:00,4.054,0.38,241.08,16.8,0,19,0
10/12/2008,17:42:00,5.154,0.362,239.5,21.4,0,38,0
10/12/2008,17:43:00,4.812,0.228,239.57,20.2,0,35,0
10/12/2008,17:44:00,3.856,0.248,240.05,16,0,18,0
10/12/2008,17:45:00,5.084,0.228,239.03,21.2,0,39,0
10/12/2008,17:46:00,5.088,0.234,239.12,21.2,0,38,0
10/12/2008,17:47:00,3.896,0.246,240.39,16.2,0,19,0
10/12/2008,17:48:00,4.882,0.196,239.36,20.4,0,34,0
10/12/2008,17:49:00,4.538,0.134,240.4,19,0,31,0
10/12/2008,17:50:00,4.152,0.146,240.48,17.4,0,23,0
10/12/2008,17:51:00,4.85,0.128,239.69,20.2,0,36,0
10/12/2008,17:52:00,3.77,0.152,240.88,15.6,0,19,0
10/12/2008,17:53:00,4.928,0.126,239.84,20.4,0,36,0
10/12/2008,17:54:00,4.176,0.15,240.73,17.4,0,26,0
10/12/2008,17:55:00,4.394,0.136,240.65,18.4,0,28,0
10/12/2008,17:56:00,4.534,0.144,240.5,19,0,31,0
10/12/2008,17:57:00,4.042,0.14,240.76,16.8,0,22,0
10/12/2008,17:58:00,4.66,0.14,240.8,19.4,0,36,0
10/12/2008,17:59:00,3.516,0.15,242.28,14.4,0,19,0
10/12/2008,18:00:00,4.122,0.142,240.81,17.6,0,28,0
10/12/2008,18:01:00,3.966,0.14,241.22,16.6,0,25,0
10/12/2008,18:02:00,3.936,0.144,241.31,16.6,0,25,0
10/12/2008,18:03:00,3.56,0.14,241.91,14.8,0,23,0
10/12/2008,18:04:00,3.958,0.126,241.27,16.8,0,26,0
10/12/2008,18:05:00,3.566,0,241.29,14.8,0,21,0
10/12/2008,18:06:00,3.784,0,241.96,16,0,22,0
10/12/2008,18:07:00,3.778,0,240.73,15.8,0,25,0
10/12/2008,18:08:00,3.34,0,241.04,14.2,0,21,0
10/12/2008,18:09:00,3.454,0,241.32,14.4,0,25,0
10/12/2008,18:10:00,3.252,0,240.78,14,0,20,0
10/12/2008,18:11:00,3.432,0,240.7,14.4,0,23,0
10/12/2008,18:12:00,3.206,0,241.02,13.6,0,19,0
10/12/2008,18:13:00,3.96,0,239.37,16.6,0,27,0
10/12/2008,18:14:00,3.534,0.148,239.78,15,0,17,0
10/12/2008,18:15:00,3.86,0.136,239.8,16.2,0,27,0
10/12/2008,18:16:00,3.6,0.156,241.32,15.2,0,16,0
10/12/2008,18:17:00,4.28,0.134,240.43,18,0,28,0
10/12/2008,18:18:00,2.758,0.166,242.1,11.4,0,4,0
10/12/2008,18:19:00,2.572,0.16,242.11,10.6,0,4,0
10/12/2008,18:20:00,2.534,0.17,242.38,10.4,0,3,0
10/12/2008,18:21:00,2.572,0.158,242.11,10.6,0,4,0
10/12/2008,18:22:00,2.55,0.174,242.54,10.4,0,4,0
10/12/2008,18:23:00,2.29,0.364,242.48,9.6,0,3,0
